title,artist,album,isrc,isFound
"Work Remix","A$AP Ferg","Trap Lord",USRC11300223,1
Home,"Bone Thugs-N-Harmony","Thug World Order",QMFMG1584344,1
"Big Shot Dead",Gravediggaz,"6 Feet Under",USA371173274,1
Auditorium,"Mos Def","The Ecstatic",USCJ80900324,1
"Find Away","Cise Star","The Heart On The Right Spot",DEQ020704750,1
"Straight Off the D.I.C.","Cannibal Ox","The Cold Vein (Deluxe Edition)",USA2P1394775,1
"Anotha (BBQ)","People Under The Stairs","Fun DMC",DEG930820189,1
"Se på mig nu - Singelversion",Petter,"Se på mig nu",SEBGA1602150,1
"Closer (feat. Halsey)","The Chainsmokers","Collage - EP",USQX91601347,1
"Call on Me - Ryan Riback Remix","Starley, Ryan Riback","Call On Me (Remixes)",AUCN31209086,1
"Snacket på stan","Danny Saucedo","Så mycket bättre 2016 - Tommy Nilssons dag",SEBGA1602613,1
"Baller Alert","Hustle Gang, Migos, Chocolate Droppa, T.I.","H.G.O.E. (Hustle Gang Over Errrrythang)",USAE81600545,1
"Pullin Up Ayo","Hustle Gang","H.G.O.E. (Hustle Gang Over Errrrythang)",USAE81600550,1
"Don't You (Forget About Me)","Simple Minds","Forty: The Best Of Simple Minds 1979-2019",GBAAA0100587,1
"We Own the Sky",M83,"Saturdays = Youth",GBSLQ0700007,1
"Reunion (We Have Band Remix)",M83,"Reunion Remixes",GB55H1200007,1
"Bailar (feat. Elvis Crespo) [Radio Edit]",Deorro,"Bailar (feat. Elvis Crespo) [Radio Edit] - Single",USUS11600173,1
"Universos paralelos","Jorge Drexler","Universos paralelos",ES5151400006,1
Starboy,"The Weeknd",Starboy,USUG11600976,1
"Monster Mash","Bobby ""Boris"" Pickett","Monster Mash and More Ghoulish Greats",GBELT1220383,1
"Heads Will Roll - A-Trak Remix","Yeah Yeah Yeahs","Project X (Original Motion Picture Soundtrack)",USLZJ1545469,1
Capsize,"FRENSHIP  Emily Warren","Truce - EP",USSM11605173,1
"Trap Queen","Fetty Wap","Trap Queen",QM7XC1400004,1
Gold,Kiiara,"low kii savage",USAT21503773,1
"Never Be Like You",Flume,Skin,AUFF01500784,1
"Broccoli (feat. Lil Yachty)",DRAM,"Big Baby DRAM",USUYG1098775,1
"All Of Me","Big Gigantic, Logic, ROZES","All Of Me",USA2P1679645,1
"Somebody Else",VÉRITÉ,"Somebody Else",GBWWP1602277,1
"Kill Bill","Yung Simmie","Simmie Season",USUYG1105564,1
"Chill Bill (feat. J. Davi$ & Spooks)","Rob $tone","Chill Bill (feat. J. Davi$ & Spooks) - Single",USRC11601124,1
"Chill Bill","Chill Bill","Chill Bill",SEYOK1642539,1
"Gå Förbi",Jävlaranamma,"Merry Påskmas",SEXCH1105503,1
Pickadulverman,Jävlaranamma,Falmskärm,SEXCH9200108,1
"Let my people Go",Jävlaranamma,"Moses Christ Superstar",SEXCH1210206,1
"Fina fisken",Jävlaranamma,Falmskärm,SEXCH9200110,1
"Utan titel 1",Jävlaranamma,"Fin i kanten",SEXCH9900124,1
Lennart,"Björn Rosenström","Låtar Som Är Sådär",SEVWK9800109,1
Ragnar,"Björn Rosenström","Låtar Som Är Sådär",SEVWK9800111,1
"Nu Du Kärring","Björn Rosenström","Var Får Jag Allt Ifrån - En Så Kallad Samling",SEVWK0100103,1
Het,"Björn Rosenström",Het,SEVWK0100106,1
"Raggarrock (Pojkarna som busar)","Björn Rosenström","Låtar Som Är Sådär",SEVWK9800107,1
Värdelös,"Björn Rosenström","Pop På Svenska",SEVWK0400104,1
"Förfest på min altan","Björn Rosenström","Olämpliga Låtar",SEVWK1200100,1
"En gång är ingen gång","Björn Rosenström","Pop På Svenska",SEVWK0400102,1
"Nu Lägger Du Av Jörgen","Björn Rosenström","Pop På Svenska",SEVWK0400105,1
Egon,"Björn Rosenström","Låtar Som Är Sådär",SEVWK9800112,1
"Raggarkungens son","Björn Rosenström","Var får jag allt ifrån - En så kallad samling",SEVWK9800103,1
"Crumblin' Erb",OutKast,Southernplayalisticadillacmuzik,USLF20000392,1
"När Vindarna Viskar Mitt Namn","Roger Pontare","När Vindarna Viskar Mitt Namn - Single",SEANF0000201,1
"Ankflöjt 2017",Ålskål,"Ankflöjt 2017",GBSMU2849826,1
"Make America Great Again","Pussy Riot",xxx,TCACS1663915,1
"Broken Promise Land","Weeping Willows","Broken Promise Land",SEBID9701010,1
"The Burden","Weeping Willows","Fear & Love",SEWAM0700101,1
"Touch Me","Weeping Willows","Into the Light",SEBIA0127010,1
"Min Villa (Luigis Mansion 2016)","Bek & Wallin & Moberg","Min Villa (Luigis Mansion 2016)",TCACN1679416,1
Aristobär,LBSB,Aristobär,SE3GO1602701,1
"Crashy Bashy Christmas",Badpojken,"Crashy Bashy Christmas",SEXPJ1500501,1
"Little Swing",AronChupa,"Little Swing - Single",SEYOK1600101,1
Grillkrydda,"Coola Kids","HÅLL KÄFTEN EP",SE47G1600703,1
"Let's Escape",Vigiland,"Let’s Escape",SEUM71601277,1
"Assassin's Creed III Main Theme","Lorne Balfe","Assassin’s Creed 3 (Original Game Soundtrack)",CA2BN1200942,1
"Skyrim - ""Dragonborn Theme”","Video Games Live","Level 3",USCGH1459695,1
"Light of the Seven","Ramin Djawadi","Game Of Thrones: Season 6 (Music from the HBO Series)",USNLR1600338,1
"Leaving Earth","Clint Mansell","Mass Effect 3 (Original Soundtrack)",CAN111200148,1
"Fallout 4 Main Theme","Inon Zur","Fallout 4 (Original Game Soundtrack)",QMTH31500018,1
Emma,"Steven Price","Fury (Original Motion Picture Soundtrack)",US3M51430810,1
"A Lannister Always Pays His Debts","Ramin Djawadi","Game Of Thrones: Season 3 (Music from the HBO Series)",USNLR1300355,1
"Dream Is Collapsing","Hans Zimmer","Inception (Music From The Motion Picture)",USRE11000568,1
"The Dark Knight, film score: A Dark Knight","James Newton Howard / Hans Zimmer","The Dark Knight [Original Motion Picture Soundtrack]",USWB10803346,1
"The Black Pearl","Klaus Badelt","Pirates of the Caribbean: The Curse of the Black Pearl (Original Soundtrack)",USWD10321329,1
"Subwoofer Lullaby",C418,"Minecraft - Volume Alpha",TCAAW1157071,1
"Jack Sparrow","Hans Zimmer","Pirates of the Caribbean: Dead Man's Chest (Original Motion Picture Soundtrack)",USWD10629244,1
"The Battle","Lisa Gerrard","Gladiator - Music From The Motion Picture (Special Anniversary Edition)",USUMC0000066,1
"Chevaliers De Sangreal","Hans Zimmer","The Da Vinci Code",USUM70602461,1
"Adagio in D Minor (From ""Sunshine"")","The City Of Prague Philharmonic Orchestra","Music from Sunshine & 28 Days Later",GBAJC0900181,1
"The Last Samurai, film score: A Hard Teacher","Hans Zimmer","The Last Samurai: Original Motion Picture Score",USEE10340777,1
"Day One","Hans Zimmer","Interstellar (Original Motion Picture Soundtrack) [Deluxe Version]",USNLR1400776,1
"Interstellar: Cornfield Chase","Hans Zimmer","Interstellar [Original Motion Picture Soundtrack]",USNLR1400774,1
Yallah,UZ,Magellan,USYBL1600430,1
"Purple Gusher",Rezz,"Purple Gusher",GBTDG1301179,1
BANDZ,"BIG MAKK","What Is A Jeffree?",USZ4V1400143,1
"Red Lips (feat. Sam Bruno) (Skrillex Remix)",GTA,"OWSLA Worldwide Broadcast",USAT21503908,1
"Propaganda (Dillon Francis Remix)","DJ Snake",Propaganda,QMZSY1500006,1
"Thunder & Lightning","Major Lazer, Gent Jawns","Peace Is The Mission (Extended)",QMUY41500193,1
"Cold Water","Major Lazer, Justin Bieber, MØ","Major Lazer Essentials",QMUY41600027,1
"Watch Out For This (Bumaye)","Major Lazer","Free The Universe (Extended Version)",US38W1229208,1
Bethesda,"I Like Trains","A Divorce Before Marriage",GB5ZD1600001,1
fuckboi,"gianni & kyle",fuckboi,QM42K1611149,1
"Sudden Change","Mohican Sun","Dead Sea",GBIGR1635003,1
"I'm Juiced","Adam Vida","I'm Juiced",USUYG1115525,1
"Talk Me Down",Luis,"Dreamt Takes",CAE5H1600063,1
"That Way","Connor Pearson","Free Fall",US23A1500283,1
"What Is Love 2016","Lost Frequencies","Less Is More",BEK011600187,1
"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)","Lil Wayne, Wiz Khalifa, Imagine Dragons, X Ambassadors, Logic, Ty Dolla $ign","Suicide Squad: The Album (Collector's Edition)",USAT21601893,1
"Blank Space/Stand By Me - Live From Spotify London","Imagine Dragons","Imagine Dragons (Spotify Sessions)",USUM71504446,1
"Mr. Brightside","The Killers","Hot Fuss (Deluxe Edition)",GBFFP0300052,1
"Sex on Fire","Kings of Leon","Only By The Night",USRC10800300,1
"Do I Wanna Know?","Arctic Monkeys",AM,GBCEL1300362,1
"September Song","JP Cooper","Raised Under Grey Skies (Deluxe)",GBUM71604513,1
"Hymn for the Weekend (Seeb Remix)",Coldplay,"Hymn for the Weekend (Seeb Remix) - Single",GBAYE1600763,1
"Thinking About You - DubVision Remix","Axwell /\ Ingrosso","Thinking About You (Remixes)",GBUM71605147,1
"Falling In Love","Taio Cruz",Rokstarr,GBUM71003727,1
"Cheeki Breeki Revolt","Gopnik McBlyat","Cheeki Breeki Revolt",TCACQ1675374,1
"Master Exploder","Tenacious D","The Pick of Destiny",USSM10605840,1
"Over the Rainbow","Willie Nelson","Somewhere over the Rainbow",USSM19904713,1
"Hurt (Album Version)","Johnny Cash","American IV: The Man Comes Around",USDJ20200650,1
Human,"Rag'n'Bone Man","Human (Deluxe)",GBARL1600665,1
"My Love Is Not Blind","Weeping Willows","Tomorrow Became Today",SEWBD1608007,1
"If I Could See You One More Time","Weeping Willows","Into The Light",SEBIA0130060,1
"Wait for Love to Grow","Weeping Willows","Wait for Love to Grow",SEWBD1608003,1
"Where Will You Stay","Weeping Willows","Endless Night",SEVCA9907070,1
"Peace & Love","Weeping Willows","Fear & Love",SEWAM0700109,1
"You’ll Never Know (How Good You Really Are)","Weeping Willows","Fear & Love",SEWAM0700105,1
"Echoes Of Your Breath","Weeping Willows","Broken Promise Land",SEBID9702060,1
"A Dream or a Memory","Weeping Willows","Tomorrow Became Today",SEWBD1608006,1
"Angels Sing for Us","Weeping Willows","Tomorrow Became Today",SEWBD1608002,1
"Into The Light","Weeping Willows","Into The Light",SEBIA0130050,1
"Good Night Moon","Weeping Willows","Broken Promise Land",SEBID9702080,1
"Heart of Hearts","Weeping Willows",Presence,SEWAM0400104,1
"Blue And Alone","Weeping Willows","Broken Promise Land",SEBID9702040,1
"Under Suspicion","Weeping Willows","Broken Promise Land",SEBID9702020,1
"While I'm Still Strong","Weeping Willows","Endless Night",SEVCA9907010,1
Stairs,"Weeping Willows","Singles Again",SEWAM0300101,1
"You're All I Want for Christmas","Weeping Willows","Advent - De mest älskade julsångerna",SEWBD1408012,1
Gigi,kent,"Då Som Nu För Alltid",SEBMC1600009,1
"Mannen I Den Vita Hatten(16 År Senare)",Kent,"Du & jag döden",SEBMC0500034,1
"Romeo återvänder ensam",kent,"Du & jag döden",SEBMC0500032,1
"Var är vi nu?",kent,Tigerdrottningen,SEUM71400707,1
Hjärta,Kent,Röd,SEBMC0900051,1
"Vi är för alltid",kent,"Då Som Nu För Alltid",SEBMC1600003,1
"Den vänstra stranden",kent,"Då Som Nu För Alltid",SEBMC1600004,1
"La Belle Epoque",kent,Tigerdrottningen,SEUM71400493,1
"Kärlenken Väntar",Kent,"Vapen & Ammunition",SEBMC0219060,1
Ingenting,Kent,"Tillbaka Till Samtiden",SEBMC0700075,1
Idioten,Jävlaranamma,Skinkankare,SEXCH9500303,1
"Upp och hoppa",Jävlaranamma,"Merry påskmas",SEXCH1105502,1
"Cold Night",Eskobar,"A Thousand Last Chances",SEBPA0400005,1
"Someone New","Eskobar, Heather Nova","Lifestyle2 - Acoustic Vol 1 (Budget Version)",SEBPA0100400,1
"Untrap Yourself",Eskobar,Magnetic,SEXWR1500501,1
"Dom vet ingenting om oss (They Don't Know)",Moneybrother,"Mount Pleasure",SEVGT0605101,1
"I Will Always Be Your Soldier","Marit Bergman","Baby Dry Your Eye",SEBMC0464060,1
"Too Bored to Die","Bad Cash Quartet","Too Bored to Die",SEPQA0111030,1
"Big Day Coming","Bad Cash Quartet","Playlist: Bad Cash Quartet",SEPQA0111050,1
"Monday Morning","Bad Cash Quartet",Outcast,SEPQA0111040,1
Valentine,"Bad Cash Quartet","Midnight Prayer",SEPQA0303100,1
"Paint The City Black","Molotov Jive","Paint The City Black",SEVGT0801901,1
"Wet Dreams","Mando Diao",Ælita,SEYBD1300113,1
"If I Don't Have You","Mando Diao",Ælita,SEYBD1300114,1
"Black Saturday","Mando Diao","Black Saturday",SEYBD1300102,1
"We Don't Need Money to Have a Good Time","The Subways","Money and Celebrity",GBCEJ1100157,1
"I Want to Hear What You Have Got to Say","The Subways","Young for Eternity",GBAHT0500215,1
"She's Lost Control","Joy Division","Unknown Pleasures",GBAAP0600165,1
"These Days","Joy Division","Heart and Soul",GBAAP9700221,1
Wait,M83,"Hurry Up, We're Dreaming",GB55H1100005,1
"Midnight City",M83,"Hurry Up, We're Dreaming",GB55H1100002,1
"Oblivion (feat. Susanne Sundfør)",M83,"Oblivion (Original Motion Picture Soundtrack) [Deluxe Edition]",USQ4E1300626,1
"Slow Motion Potion","$uicideBoy$, Supa","KILL YOURSELF Part III: The Budd Dwyer Saga",TCACR1678267,1
Purp,"Kodak Black","Lil Big Pac",USUYG1104625,1
"From the Ugly","Kodak Black",Institution,USUYG1105689,1
"Rock Bottom","Kodak Black",Institution,USUYG1105690,1
Hollyhood,"Kodak Black",Institution,USUYG1105691,1
"Boss My Life Up","Kodak Black",Institution,USUYG1105692,1
"Shit on Me","Kodak Black",Institution,USUYG1105693,1
"In Too Deep","Kodak Black",Institution,USUYG1105694,1
Heart,"Kodak Black",Institution,USUYG1105695,1
"If You Ain't Ridin'","Kodak Black",Institution,USUYG1105696,1
"I.M.Y (Miss You)","Kodak Black",Institution,USUYG1105697,1
"11 Shake Back","Kodak Black",Institution,USUYG1105699,1
Vibes,"Tove Lo, Joe Janiak","Lady Wood",SEUM71601199,1
"Don't Matter",Akon,Konvicted,USUM70615300,1
"Smack That",Akon,Konvicted,USUM70609036,1
"Buffalo Soldier [Album Version]","Bob Marley, the Wailers","Legend: The Best of Bob Marley and the Wailers",USIR28300004,1
"Turn Your Lights Down Low","Bob Marley","Chant Down Babylon",USIR29905024,1
"Mr. Brown","Bob Marley The Wailers","The Best of the Early Years",GBAJE7000131,1
"Sun Is Shining","Bob Marley  The Wailers","Reggae Classics: Uptown Top Ranking",GBAJE7000127,1
"Killing Time - Astrix Remix",Astrix,"Red Means Distortion",USQY51076400,1
"After Thoughts",Oddisee,"The Beauty in All",QMFMG1316345,1
"Killin' Time",Oddisee,"Tangible Dream",QMBZ91326401,1
"That's Love",Oddisee,"The Good Fight",QM6N21488543,1
"Silver Lining",Oddisee,"The Odd Tape",QMDA71542197,1
"Skipping Rocks",Oddisee,"Rock Creek Park",USKVL1110238,1
"Ongoing Thing (feat. Oddisee)",20syl,"Motifs - EP",FR9T31400002,1
"Own Appeal",Oddisee,"Tangible Dream",QMBZ91326402,1
"Beach Dr.",Oddisee,"Rock Creek Park",USKVL1110243,1
"Contradiction's Maze (feat. Maimouna Youseff)",Oddisee,"The Good Fight",QM6N21488545,1
"Right Side of the Bed",Oddisee,"The Odd Tape",QMDA71542190,1
Alarmed,Oddisee,"The Odd Tape",QMDA71542189,1
"No Sugar No Cream",Oddisee,"The Odd Tape",QMDA71542191,1
"Live from the Drawing Board",Oddisee,"The Odd Tape",QMDA71542192,1
"The Breakthrough",Oddisee,"The Odd Tape",QMDA71542193,1
"On the Table",Oddisee,"The Odd Tape",QMDA71542194,1
Brea,Oddisee,"The Odd Tape",QMDA71542195,1
"Born Before Yesterday",Oddisee,"Born Before Yesterday - Single",QMDA71542196,1
"Out at Night",Oddisee,"The Odd Tape",QMDA71542198,1
"Long Way Home",Oddisee,"The Odd Tape",QMDA71542199,1
"Still Sleeping",Oddisee,"The Odd Tape",QMDA71542200,1
"Pretentious Friends feat. Busdriver","Modeselektor, Busdriver",Monkeytown,DEOE81100111,1
"Escape Artist","Sage Francis","A Healthy Distrust",USEP40418104,1
"#1 Stunna",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678102,1
"Jon Voight (Live Fast, Die Young)",$uicideBoy$,Songsthatwewontgetsuedforbutattheendofthedayweallgonnadieanyway,TCACR1678058,1
"Novus Ordo Seclorum",$uicideBoy$,"Dark Side of the Clouds",TCACR1678064,1
"Harvest Moon","Neil Young","Greatest Hits",USRE19900694,1
"Another Brick in the Wall, Pt. 2","Pink Floyd","A Foot in the Door: The Best of Pink Floyd",GBN9Y1100099,1
"Rockin' in the Free World","Neil Young","Greatest Hits",USRE19900712,1
"Appels + Oranjes","Smashing Pumpkins",Adore,USVI29800020,1
"Two Step","Dave Matthews Band",Crash,USRC19603150,1
"Hey You","Pink Floyd","The Wall",GBN9Y1100108,1
"Old Man (2009 Remaster)","Neil Young","Harvest (2009 Remaster)",USRE10900203,1
"You Found Me","The Fray","The Fray",USSM10803009,1
"What a Fool Believes","The Doobie Brothers","Minute by Minute",USWB10902441,1
Cause,Rodríguez,"Searching For Sugar Man",USDEA0803810,1
Happy,"Guitar Tribute Players","35 Acoustic Pop Hits of 2014",USG7D1400402,1
"All of Me","Guitar Tribute Players","35 Acoustic Pop Hits of 2014",USG7D1400404,1
"Let it Go","Guitar Tribute Players","35 Acoustic Pop Hits of 2014",USG7D1400407,1
"Burnin' It Down","Guitar Tribute Players","35 Acoustic Pop Hits of 2014",USG7D1400410,1
Chandelier,"Guitar Tribute Players","35 Acoustic Pop Hits of 2014",USG7D1400409,1
"The Man","Guitar Tribute Players","35 Acoustic Pop Hits of 2014",USG7D1400411,1
"Come With Me Now","Guitar Tribute Players","35 Acoustic Pop Hits of 2014",USG7D1400413,1
Sverige,Kent,"Vapen & Ammunition",SEBMC0219100,1
"Lovers Never Say Goodbye","Weeping Willows","The Time Has Come",SEWBD1308002,1
"Dom Andra",Kent,"Vapen & Ammunition",SEBMC0220010,1
"Utan dina andetag",Kent,"Om Du Var Här",SEBMC9712030,1
Förlåtelsen,kent,"Då Som Nu För Alltid",SEBMC1600007,1
Thinner,kent,Verkligen,SEBMC9625090,1
Terapi,Kent,"Best Of",SEBMC1600019,1
747,kent,Isola,SEBMC9781110,1
"Vi är inte längre där",kent,"Vi är inte längre där",SEBMC1600006,1
"Love Strikes",Eskobar,"A Thousand Last Chances",SEBPA0400001,1
"On a Train",Eskobar,"On A Train",SEBPA9900300,1
"Norwegian Wood","Heather Nova","Lennon Bermuda",BMA011200023,1
"London Rain (Nothing Heals Me Like You Do)","Heather Nova",Siren,GBBLK9800074,1
"Jerk It Out",Caesars,"Jerk It Out - Single",SEVBU0200002,1
"Over 'fore It Started",Caesars,"Love For The Streets",SEVBU0200020,1
Minus,"In Flames","Reroute to Remain (Reissue 2014)",DED830264209,1
"Free Fall","In Flames","Reroute To Remain",DED830264211,1
Rockstar,"Soulja Boy Tell 'Em","Real Soulja 4 Life",TCACS1692665,1
"Enola Gay","Orchestral Manoeuvres in the Dark","The OMD Singles",GBAAA8000002,1
Souvenir,"Orchestral Manoeuvres in the Dark","The OMD Singles",GBAAA8100043,1
"Joan Of Arc","Orchestral Manoeuvres In The Dark","The OMD Singles",GBAAA8100044,1
"Maid Of Orleans","Orchestral Manoeuvres In The Dark","The OMD Singles",GBAAA8100251,1
"Tesla Girls","Orchestral Manoeuvres in the Dark","Junk Culture",GBAAA8400015,1
Locomotion,"Orchestral Manoeuvres in the Dark","Junk Culture",GBAAA8400016,1
"Fascination Street","The Cure","Disintegration (Deluxe Edition)",GBUM71000214,1
"Something To Believe In","Weeping Willows",Presence,SEWAM0400102,1
"Lovesong (Remastered)","The Cure","Disintegration (Deluxe Edition)",GBUM71000211,1
"Last Dance","The Cure","Disintegration (Deluxe Edition)",GBUM71000212,1
"Lullaby (Remastered)","The Cure","Disintegration (Deluxe Edition)",GBUM71000213,1
"The Blood","The Cure","The Head On The Door (Remastered)",GBALB8500003,1
"Kyoto Song","The Cure","The Head on the Door",GBALB8500002,1
"Inbetween Days","The Cure","The Head On the Door (Deluxe Edition)",GBALB8500001,1
"Kyoto Song","The Cure","The Head on the Door",GBALB8500002,1
"The Blood","The Cure","The Head On The Door (Remastered)",GBALB8500003,1
"Six Different Ways","The Cure","The Head On The Door (Remastered)",GBALB8500004,1
Lights,Wifisfuneral,"Black Heart Revenge",USUYG1102937,1
"It Don't Matter",Wifisfuneral,"Black Heart Revenge",USUYG1102929,1
"Brand New","Fat Nick","When the Lean Runs Out",TCACO1693926,1
"Hunnit Hunnit (feat. Fat Nick)",Pouya,"Underground Underdog",TCACI1564044,1
"Anyone out There","Stan SB","Anyone out There",GB7H81200026,1
"Anyone out There",Natalia,"In My Blood",BEES81600001,1
Lonely,"Speaker Knockerz","Married to the Money II #Mttm2",TCABZ1449400,1
Kärleksbrev,Hov1,Kärleksbrev,SEUM71600501,1
"Show Me (feat. Chris Brown)","Kid Ink","My Own Lane (Expanded Edition)",USRC11301420,1
"Promise (feat. Fetty Wap)","Kid Ink","Summer In The Winter",USRC11503188,1
"Be Real (feat. DeJ Loaf)","Kid Ink","Full Speed",USRC11403162,1
"Wavy (feat. Joe Moses)","Ty Dolla $ign","Wavy (feat. Joe Moses) - Single",USAT21600247,1
"Blasé (feat. Future & Rae Sremmurd)","Ty Dolla $ign","Free TC (Deluxe)",USAT21501456,1
"Pulled off (feat. Chris Travis)","Fat Nick","When the Lean Runs Out",TCACO1693939,1
"Red Tide (feat. Chris Travis)","Xavier Wulf","Blood Shore Season 2",TCACR1650959,1
"That Purple (feat. Chris Travis)","Smug Mang","Xans Got to Me",TCABW1425414,1
"All I Think About (feat. Chris Travis)","Smug Mang","Xans Got to Me",TCABW1425410,1
"Gualla (feat. Mike Jones & Chris Travis)","Smug Mang, Mike Jones, Chris Travis","Smug God",TCACN1673630,1
"Slowed Killas (feat. Chris Travis & Yung Simmie)","Smug Mang, Chris Travis, Yung Simmie","Xans Got to Me",TCABS1373549,1
"Deeper (feat. Chris Travis)","Smug Mang","Smugga Mang La Flare",TCACC1425770,1
"Reguarding Elizabeth (Save Me)","Chino Xl","RICANstruction: The Black Rosary",USA2P1232605,1
Deathwrap,Ghostemane,"For the Aspiring Occultist",TCACI1557758,1
"Buckshot (feat. Craig Xen)","Ghostemane, Craig Xen","For the Aspiring Occultist",TCACI1557765,1
"Heavens Gate Has the Best Punch",Ghostemane,"For the Aspiring Occultist",TCACI1557766,1
"Grindstone Cowboy",Ghostemane,"For the Aspiring Occultist",TCACI1557756,1
"Rusty Chains (feat. Ramirez)",Ghostemane,"For the Aspiring Occultist",TCACI1557759,1
"Kast Out (feat. Sorta Human, Mr Sisco, Lil Woofy Woof, Wavy Jone$ & Dj Killa C)",Ghostemane,"For the Aspiring Occultist",TCACI1557771,1
